timestamp,node_id,incoming_tx,outgoing_tx,remaining_tx,missing_tx,tx_from_client,tx_from_node,tx_from_node_detail
12,24,3192,2087,7556,0,373,2819,"[273, 396, 416, 876, 587, 676, 770, 828, 921, 637, 240, 379, 832, 751, 56, 638, 380, 250, 103, 637, 264, 857, 591, 0, 473, 787, 244]"
13,24,3951,5779,5728,0,23,3928,"[410, 798, 278, 286, 397, 1157, 739, 675, 969, 596, 741, 335, 1221, 642, 1095, 280, 1027, 813, 977, 58, 945, 1226, 565, 0, 807, 43, 926]"
14,24,4103,1310,8521,0,3539,564,"[91, 115, 86, 77, 50, 1, 92, 79, 145, 0, 146, 21, 10, 31, 96, 65, 67, 14, 73, 127, 98, 128, 166, 0, 12, 93, 27]"
15,24,3738,6375,5884,0,178,3560,"[1172, 213, 1070, 545, 1021, 880, 195, 830, 9, 675, 783, 584, 303, 727, 160, 1048, 424, 222, 87, 941, 970, 32, 448, 0, 78, 469, 1123]"
16,24,4452,1114,9222,0,233,4219,"[862, 283, 30, 524, 1066, 855, 552, 185, 975, 549, 417, 34, 1342, 200, 703, 456, 610, 752, 91, 1228, 59, 1026, 246, 0, 1301, 857, 972]"
17,24,4319,6449,7092,0,2632,1687,"[311, 287, 426, 464, 531, 229, 49, 25, 559, 519, 538, 60, 212, 18, 345, 544, 401, 483, 127, 315, 140, 393, 453, 0, 119, 486, 367]"
18,24,3067,1506,8653,0,897,2170,"[572, 150, 334, 98, 106, 107, 91, 469, 11, 311, 244, 396, 473, 268, 658, 175, 590, 215, 470, 539, 384, 681, 168, 0, 518, 416, 480]"
19,24,3498,7319,4832,0,3287,211,"[13, 19, 45, 37, 68, 2, 35, 62, 64, 5, 57, 25, 55, 25, 29, 37, 7, 49, 50, 3, 41, 51, 69, 0, 59, 17, 66]"
20,24,3062,1520,6374,0,494,2568,"[466, 330, 300, 840, 612, 115, 506, 182, 477, 103, 756, 708, 90, 312, 571, 398, 560, 513, 485, 274, 382, 155, 226, 0, 338, 675, 268]"
21,24,3332,694,9012,0,2726,606,"[187, 149, 43, 55, 150, 102, 2, 201, 126, 78, 56, 42, 94, 169, 135, 106, 198, 78, 131, 0, 91, 5, 56, 0, 195, 143, 46]"
22,24,4552,6741,6823,0,3542,1010,"[112, 182, 316, 319, 310, 304, 59, 278, 272, 90, 317, 288, 106, 259, 107, 81, 275, 14, 20, 87, 163, 285, 248, 0, 190, 261, 131]"
23,24,3994,1186,9631,0,2945,1049,"[7, 33, 42, 326, 255, 158, 276, 20, 50, 33, 209, 90, 6, 324, 1, 296, 221, 150, 258, 137, 94, 251, 155, 0, 229, 24, 75]"
24,24,4507,7422,6716,0,1039,3468,"[1121, 373, 795, 223, 126, 105, 647, 1014, 850, 215, 1031, 35, 728, 403, 167, 144, 648, 1115, 706, 241, 246, 753, 761, 0, 699, 663, 311]"
25,24,3383,367,9732,0,2826,557,"[69, 54, 21, 13, 131, 144, 110, 99, 58, 93, 53, 90, 136, 149, 4, 121, 76, 117, 73, 141, 29, 75, 19, 0, 37, 86, 137]"
26,24,3510,5968,7274,0,1100,2410,"[81, 288, 569, 769, 628, 257, 620, 672, 455, 501, 745, 467, 330, 485, 720, 482, 294, 417, 286, 280, 335, 789, 570, 0, 522, 802, 514]"
27,24,3424,2668,8030,0,3055,369,"[13, 20, 63, 98, 115, 18, 86, 82, 112, 102, 36, 9, 103, 29, 87, 93, 42, 77, 42, 101, 63, 96, 78, 0, 50, 43, 42]"
28,24,3022,6443,4609,0,3019,3,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0]"
29,24,3947,1408,7148,0,1729,2218,"[491, 129, 668, 500, 296, 59, 386, 326, 560, 181, 72, 519, 566, 73, 287, 53, 714, 620, 286, 589, 724, 309, 566, 0, 22, 244, 303]"
30,24,3343,429,10000,62,1354,1989,"[563, 495, 236, 591, 476, 579, 297, 143, 540, 522, 484, 313, 554, 64, 117, 412, 564, 199, 350, 383, 11, 262, 267, 0, 456, 435, 291]"
31,24,3103,6630,6473,0,182,2921,"[324, 782, 555, 652, 591, 405, 192, 766, 239, 566, 708, 916, 635, 109, 968, 325, 85, 328, 887, 941, 907, 315, 900, 0, 80, 825, 669]"
32,24,4522,1880,9115,0,1723,2799,"[650, 914, 687, 798, 161, 576, 573, 368, 423, 707, 292, 525, 604, 856, 743, 422, 216, 63, 38, 501, 220, 228, 477, 0, 232, 475, 740]"
33,24,4298,5508,7905,0,2597,1701,"[458, 505, 261, 399, 429, 391, 319, 363, 526, 296, 318, 285, 126, 396, 154, 34, 277, 19, 479, 528, 295, 278, 182, 0, 349, 394, 422]"
34,24,4368,6191,6082,0,1273,3095,"[423, 327, 687, 1011, 335, 134, 554, 712, 34, 871, 998, 543, 173, 790, 812, 87, 711, 208, 755, 133, 1021, 89, 617, 0, 113, 849, 949]"
35,24,4918,1964,9036,0,730,4188,"[1389, 795, 1297, 78, 645, 867, 1214, 828, 31, 1117, 550, 1024, 49, 229, 646, 761, 1390, 216, 180, 868, 420, 1002, 1210, 0, 198, 182, 346]"
36,24,3593,6438,6191,0,1905,1688,"[338, 327, 153, 152, 509, 159, 122, 403, 282, 341, 3, 118, 515, 66, 28, 25, 103, 481, 334, 107, 86, 240, 416, 0, 58, 137, 197]"
37,24,4756,3004,7943,0,1128,3628,"[916, 6, 349, 840, 8, 88, 1126, 1011, 690, 1131, 1054, 820, 319, 166, 295, 584, 930, 1183, 931, 1135, 810, 528, 472, 0, 89, 714, 1114]"
38,24,3455,6335,5063,0,1038,2417,"[86, 340, 364, 83, 313, 238, 389, 261, 276, 331, 629, 540, 422, 674, 347, 790, 776, 378, 341, 241, 739, 247, 499, 0, 52, 476, 477]"
39,24,4975,4955,5083,0,1863,3112,"[558, 322, 811, 713, 475, 10, 701, 20, 146, 380, 520, 844, 596, 123, 717, 654, 446, 641, 958, 339, 357, 68, 656, 0, 785, 338, 959]"
40,24,3595,687,7991,0,1040,2555,"[136, 358, 116, 48, 217, 545, 661, 411, 687, 111, 407, 673, 501, 380, 82, 128, 657, 834, 838, 777, 608, 141, 333, 0, 54, 79, 400]"
41,24,3948,5080,6859,0,633,3315,"[574, 35, 650, 1019, 9, 156, 742, 664, 785, 934, 224, 578, 13, 549, 166, 969, 513, 459, 958, 470, 944, 962, 750, 0, 178, 644, 919]"
42,24,3829,3130,7558,0,1545,2284,"[604, 101, 282, 311, 122, 365, 712, 217, 160, 627, 340, 571, 465, 590, 28, 248, 489, 328, 10, 634, 562, 95, 561, 0, 11, 173, 754]"
43,24,4338,6669,5227,0,3196,1142,"[330, 377, 71, 166, 74, 190, 10, 31, 28, 144, 249, 157, 297, 325, 148, 338, 94, 31, 303, 207, 95, 149, 97, 0, 319, 55, 222]"
44,24,4561,2804,6984,0,2908,1653,"[144, 195, 334, 72, 238, 524, 146, 279, 11, 280, 288, 280, 67, 246, 53, 265, 83, 9, 147, 293, 436, 524, 408, 0, 533, 435, 299]"
45,24,4143,6868,4259,0,2551,1592,"[237, 83, 58, 482, 187, 185, 202, 75, 515, 317, 361, 480, 352, 368, 176, 418, 190, 260, 528, 300, 300, 422, 331, 0, 253, 283, 343]"
46,24,3965,1272,6952,0,2739,1226,"[302, 79, 17, 375, 293, 396, 143, 270, 4, 372, 72, 270, 137, 42, 182, 149, 309, 9, 158, 298, 137, 286, 41, 0, 385, 376, 136]"
47,24,3242,1839,8355,0,770,2472,"[647, 97, 1, 648, 111, 422, 151, 423, 755, 119, 275, 482, 65, 625, 633, 386, 672, 581, 574, 442, 145, 546, 235, 0, 418, 540, 706]"
48,24,4250,6572,6033,0,3285,965,"[27, 229, 81, 56, 107, 252, 78, 318, 71, 151, 248, 237, 54, 17, 9, 65, 73, 73, 126, 72, 286, 25, 131, 0, 133, 20, 77]"
49,24,3277,2839,6471,0,1806,1471,"[244, 301, 95, 453, 272, 395, 205, 230, 105, 333, 145, 478, 57, 437, 442, 48, 81, 71, 221, 156, 147, 279, 110, 0, 147, 326, 138]"
50,24,4718,6790,4399,0,4221,497,"[96, 138, 122, 98, 53, 134, 34, 66, 0, 50, 35, 133, 153, 71, 90, 149, 112, 90, 14, 41, 90, 122, 146, 0, 137, 131, 35]"
51,24,3136,1961,5574,0,2141,995,"[54, 67, 102, 317, 5, 163, 165, 204, 131, 103, 218, 222, 18, 119, 233, 12, 150, 282, 151, 155, 171, 240, 153, 0, 278, 89, 112]"
52,24,3295,3023,5846,0,2624,671,"[32, 114, 90, 166, 200, 32, 99, 147, 96, 154, 194, 180, 129, 84, 186, 217, 139, 37, 34, 17, 99, 159, 201, 0, 174, 48, 64]"
53,24,3498,619,8725,0,2831,667,"[136, 79, 141, 3, 126, 220, 92, 178, 159, 155, 116, 62, 102, 181, 96, 48, 103, 164, 86, 138, 185, 35, 84, 0, 188, 162, 179]"
54,24,4012,5724,7013,0,1727,2285,"[691, 383, 578, 500, 433, 159, 528, 26, 26, 3, 292, 293, 575, 652, 35, 355, 41, 147, 131, 499, 546, 709, 324, 0, 667, 745, 647]"
55,24,4156,6015,5154,0,1291,2865,"[740, 463, 811, 942, 834, 467, 354, 745, 155, 862, 654, 717, 163, 372, 724, 739, 267, 265, 135, 434, 210, 931, 636, 0, 864, 273, 184]"
56,24,4091,2498,6747,0,2907,1184,"[272, 30, 133, 264, 250, 295, 187, 316, 44, 204, 105, 259, 269, 371, 241, 170, 116, 120, 215, 211, 62, 277, 352, 0, 67, 123, 235]"
57,24,4915,5939,5723,0,2599,2316,"[6, 345, 323, 87, 557, 103, 464, 662, 409, 515, 457, 697, 599, 129, 579, 728, 580, 592, 525, 569, 293, 315, 151, 0, 678, 442, 174]"
58,24,4316,3180,6859,0,3979,337,"[6, 28, 6, 79, 42, 60, 72, 14, 84, 108, 20, 13, 18, 53, 78, 66, 14, 10, 5, 81, 99, 26, 34, 0, 59, 96, 96]"
59,24,3149,2622,7386,0,1776,1373,"[217, 421, 76, 49, 449, 259, 75, 162, 68, 37, 257, 190, 189, 202, 271, 328, 165, 8, 98, 251, 289, 419, 301, 0, 262, 41, 284]"
60,24,3964,6589,4761,0,1500,2464,"[81, 285, 132, 137, 322, 658, 535, 102, 0, 619, 702, 765, 43, 484, 750, 138, 256, 705, 400, 199, 446, 597, 384, 0, 768, 133, 5]"
61,24,4514,1482,7793,0,839,3675,"[119, 305, 774, 1110, 416, 102, 1212, 581, 134, 960, 781, 447, 472, 913, 805, 38, 940, 154, 544, 201, 197, 696, 1047, 0, 441, 341, 882]"
62,24,4358,6711,5440,0,1299,3059,"[244, 583, 508, 997, 391, 195, 456, 294, 202, 390, 702, 846, 230, 131, 638, 203, 291, 792, 717, 1013, 12, 957, 867, 0, 874, 512, 711]"
63,24,3098,1097,7441,0,951,2147,"[584, 111, 333, 215, 195, 43, 217, 404, 710, 704, 238, 675, 380, 149, 9, 130, 259, 190, 521, 253, 410, 493, 100, 0, 90, 0, 714]"
64,24,4732,5381,6792,0,1246,3486,"[259, 245, 819, 531, 393, 81, 1049, 576, 731, 1053, 780, 181, 865, 566, 307, 351, 546, 771, 459, 702, 175, 475, 26, 0, 864, 687, 648]"
65,24,3094,709,9177,0,1177,1917,"[382, 66, 218, 13, 110, 440, 4, 122, 607, 388, 23, 207, 161, 570, 207, 80, 242, 578, 164, 574, 265, 191, 50, 0, 32, 27, 391]"
66,24,3349,7186,5340,0,1110,2239,"[476, 471, 134, 384, 191, 201, 638, 379, 62, 36, 310, 125, 198, 421, 506, 524, 517, 296, 675, 559, 511, 687, 162, 0, 617, 251, 157]"
67,24,3233,1082,7491,0,968,2265,"[152, 508, 68, 403, 60, 21, 490, 738, 92, 220, 504, 335, 551, 105, 44, 642, 11, 371, 46, 454, 412, 48, 122, 0, 486, 656, 430]"
68,24,3286,901,9876,0,485,2801,"[138, 427, 310, 898, 506, 197, 410, 824, 14, 330, 489, 230, 153, 298, 689, 286, 327, 625, 181, 95, 60, 236, 163, 0, 734, 774, 371]"
69,24,3158,6711,6323,0,2305,853,"[210, 124, 284, 56, 254, 269, 258, 57, 62, 272, 155, 259, 73, 24, 130, 284, 71, 95, 91, 202, 168, 190, 239, 0, 98, 61, 32]"
70,24,3172,2802,6693,0,2254,918,"[101, 300, 73, 259, 237, 62, 30, 276, 263, 258, 54, 276, 147, 298, 165, 73, 59, 73, 231, 110, 222, 58, 176, 0, 90, 290, 77]"
71,24,4650,6227,5116,0,3956,694,"[180, 193, 213, 52, 203, 188, 122, 180, 0, 211, 58, 38, 109, 184, 56, 168, 120, 130, 66, 67, 68, 149, 46, 0, 81, 105, 151]"
72,24,4679,1238,8557,0,3149,1530,"[77, 17, 387, 308, 176, 92, 318, 80, 76, 329, 358, 109, 240, 223, 320, 276, 259, 338, 329, 377, 328, 182, 410, 0, 175, 195, 46]"
73,24,4065,6030,6592,0,1882,2183,"[112, 433, 85, 190, 345, 558, 575, 131, 516, 500, 705, 187, 537, 11, 65, 562, 232, 476, 510, 702, 153, 427, 661, 0, 544, 503, 580]"
74,24,3959,1810,8741,0,9,3950,"[734, 1128, 59, 513, 61, 698, 922, 876, 340, 62, 1128, 980, 33, 103, 1298, 556, 316, 1283, 384, 430, 481, 729, 676, 0, 1091, 875, 1072]"
75,24,3519,7406,4854,0,1317,2202,"[79, 100, 571, 201, 461, 107, 263, 546, 204, 195, 20, 87, 272, 377, 150, 491, 685, 354, 240, 408, 353, 519, 116, 0, 35, 183, 654]"
76,24,3149,2420,5583,0,1404,1745,"[394, 323, 29, 58, 139, 112, 517, 406, 309, 329, 95, 380, 66, 247, 281, 373, 250, 40, 97, 299, 148, 58, 298, 0, 140, 165, 420]"
77,24,3278,94,8767,0,2263,1015,"[336, 25, 122, 250, 133, 212, 2, 4, 319, 252, 51, 80, 257, 159, 155, 133, 12, 35, 123, 188, 137, 82, 234, 0, 45, 307, 52]"
78,24,3858,5335,7290,0,2283,1575,"[22, 252, 225, 282, 369, 340, 8, 152, 348, 102, 498, 87, 363, 264, 323, 30, 143, 338, 172, 278, 196, 451, 130, 0, 361, 265, 382]"
79,24,4535,5358,6467,0,1935,2600,"[446, 591, 863, 856, 114, 357, 8, 861, 123, 454, 845, 480, 665, 692, 185, 256, 522, 643, 410, 284, 353, 622, 290, 0, 619, 538, 596]"
80,24,3544,2339,7672,0,2928,616,"[19, 22, 113, 144, 93, 89, 154, 53, 184, 154, 32, 45, 99, 204, 4, 104, 6, 104, 187, 86, 3, 157, 198, 0, 75, 197, 151]"
81,24,4990,7126,5536,0,2523,2467,"[287, 379, 120, 583, 766, 305, 219, 431, 542, 711, 315, 426, 183, 681, 138, 507, 526, 235, 66, 108, 34, 696, 491, 0, 676, 486, 276]"
82,24,4419,2128,7827,0,2232,2187,"[26, 525, 548, 275, 186, 21, 380, 487, 186, 219, 119, 259, 696, 64, 359, 54, 86, 401, 284, 569, 344, 62, 269, 0, 477, 263, 280]"
83,24,3182,5668,5341,0,3109,73,"[3, 15, 0, 24, 2, 13, 9, 13, 6, 22, 3, 10, 0, 1, 22, 4, 23, 0, 15, 4, 16, 0, 3, 0, 14, 19, 9]"
84,24,4570,1216,8695,0,3072,1498,"[333, 341, 157, 206, 101, 10, 415, 177, 356, 89, 131, 75, 375, 462, 434, 275, 175, 350, 389, 125, 240, 203, 375, 0, 227, 23, 200]"
85,24,3278,6098,5875,0,1821,1457,"[203, 86, 262, 322, 149, 125, 349, 333, 398, 479, 345, 118, 268, 291, 162, 92, 371, 234, 409, 107, 87, 262, 83, 0, 317, 404, 475]"
86,24,4205,1369,8711,0,2877,1328,"[378, 15, 231, 27, 409, 313, 176, 238, 252, 264, 285, 23, 43, 391, 101, 285, 133, 180, 84, 286, 207, 21, 61, 0, 163, 302, 64]"
87,24,4021,5356,7376,0,2533,1488,"[257, 6, 465, 246, 385, 198, 241, 10, 72, 245, 385, 442, 110, 208, 39, 328, 489, 160, 391, 221, 352, 289, 195, 0, 28, 375, 105]"
88,24,3441,1221,9596,0,782,2659,"[436, 267, 202, 837, 360, 435, 117, 835, 197, 796, 312, 300, 251, 681, 805, 187, 194, 439, 797, 601, 775, 135, 262, 0, 719, 500, 529]"
89,24,4957,7098,7455,0,165,4792,"[231, 1005, 528, 528, 1129, 296, 473, 892, 637, 1561, 895, 1563, 802, 868, 1508, 1456, 489, 907, 898, 1516, 1410, 972, 1293, 0, 854, 749, 1421]"
90,24,4275,6442,5288,0,3121,1154,"[256, 135, 278, 270, 276, 30, 239, 31, 214, 259, 340, 293, 293, 90, 234, 294, 234, 287, 353, 132, 205, 178, 63, 0, 135, 93, 374]"
91,24,3547,2732,6103,0,305,3242,"[85, 1075, 1039, 173, 564, 1049, 123, 586, 328, 1074, 613, 548, 492, 19, 528, 635, 661, 189, 1068, 840, 669, 51, 250, 0, 178, 174, 973]"
92,24,3350,879,8574,0,1924,1426,"[310, 262, 8, 59, 197, 10, 276, 262, 434, 262, 81, 66, 71, 67, 251, 299, 466, 321, 173, 145, 251, 42, 317, 0, 208, 55, 73]"
93,24,4844,5775,7643,0,2410,2434,"[3, 693, 482, 251, 346, 767, 774, 453, 791, 69, 566, 470, 796, 99, 83, 316, 37, 618, 784, 396, 496, 4, 711, 0, 291, 162, 618]"
94,24,4912,5984,6571,0,958,3954,"[1289, 415, 769, 487, 650, 593, 499, 861, 467, 948, 616, 515, 169, 1028, 612, 829, 132, 755, 872, 889, 1108, 121, 495, 0, 1136, 1027, 667]"
95,24,4898,7104,4365,0,2804,2094,"[566, 25, 415, 254, 250, 308, 528, 72, 402, 607, 307, 486, 295, 136, 154, 7, 170, 131, 84, 199, 207, 268, 356, 0, 442, 561, 274]"
96,24,4412,2237,6540,0,3671,741,"[103, 242, 72, 131, 244, 38, 110, 94, 28, 132, 147, 205, 26, 199, 18, 194, 36, 183, 140, 13, 79, 221, 175, 0, 37, 46, 48]"
97,24,4590,6841,4289,0,4570,20,"[1, 3, 4, 4, 0, 0, 1, 2, 2, 1, 3, 6, 3, 5, 4, 4, 0, 1, 0, 1, 2, 3, 3, 0, 6, 5, 4]"
98,24,4462,4338,4413,0,2421,2041,"[319, 276, 0, 445, 303, 290, 473, 600, 371, 152, 437, 85, 547, 548, 488, 394, 117, 442, 121, 509, 210, 504, 448, 0, 266, 565, 77]"
99,24,4949,2265,7097,0,547,4402,"[967, 677, 515, 557, 792, 611, 1152, 124, 645, 294, 396, 752, 558, 440, 34, 786, 598, 404, 121, 367, 633, 621, 1405, 0, 78, 342, 1391]"
100,24,3597,3510,7184,0,1407,2190,"[717, 49, 599, 10, 191, 395, 324, 18, 277, 165, 77, 700, 264, 356, 33, 538, 296, 158, 493, 79, 160, 669, 479, 0, 507, 602, 459]"
101,24,4643,7007,4820,0,4118,525,"[122, 5, 86, 124, 15, 21, 133, 162, 52, 161, 169, 171, 94, 147, 103, 75, 62, 88, 167, 21, 55, 72, 85, 0, 24, 108, 173]"
102,24,4526,1221,8125,0,1315,3211,"[267, 913, 829, 150, 832, 474, 587, 456, 193, 592, 942, 803, 36, 19, 417, 539, 620, 675, 679, 459, 627, 603, 193, 0, 786, 990, 974]"
103,24,3665,5356,6434,0,2559,1106,"[8, 50, 292, 41, 213, 286, 342, 343, 49, 189, 214, 60, 321, 348, 5, 2, 312, 15, 71, 53, 51, 349, 337, 0, 141, 260, 338]"
104,24,3271,1559,8146,0,1434,1837,"[569, 295, 102, 608, 460, 185, 324, 200, 537, 152, 432, 439, 370, 91, 7, 26, 551, 298, 317, 382, 56, 506, 303, 0, 214, 282, 556]"
105,24,3331,6697,4780,0,1131,2200,"[389, 10, 261, 224, 606, 589, 73, 456, 708, 324, 160, 332, 718, 211, 419, 671, 303, 345, 176, 91, 110, 93, 259, 0, 699, 89, 47]"
106,24,4533,990,8323,0,1894,2639,"[69, 170, 644, 335, 507, 198, 374, 54, 720, 849, 522, 200, 245, 330, 668, 829, 0, 339, 753, 569, 246, 426, 105, 0, 51, 389, 476]"
107,24,3810,7442,4691,0,1960,1850,"[600, 607, 465, 289, 253, 50, 615, 53, 294, 286, 398, 318, 131, 497, 321, 464, 274, 429, 163, 400, 533, 610, 327, 0, 427, 309, 22]"
108,24,4437,2316,6812,0,26,4411,"[51, 1067, 478, 1334, 1466, 300, 568, 1185, 457, 1012, 1018, 1426, 155, 733, 775, 100, 616, 1305, 1066, 983, 1294, 966, 1309, 0, 650, 833, 569]"
109,24,3873,561,10000,124,689,3184,"[658, 518, 626, 571, 62, 648, 44, 834, 974, 363, 569, 929, 1025, 192, 751, 743, 951, 980, 901, 256, 855, 179, 787, 0, 885, 151, 590]"
110,24,3389,6842,6547,0,749,2640,"[663, 706, 558, 309, 259, 443, 554, 471, 77, 525, 665, 759, 3, 207, 593, 525, 558, 95, 540, 152, 512, 503, 508, 0, 771, 549, 560]"
111,24,3520,939,9128,0,1462,2058,"[38, 206, 478, 172, 542, 399, 67, 225, 538, 680, 501, 269, 668, 505, 340, 435, 216, 244, 176, 241, 520, 657, 179, 0, 91, 231, 154]"
112,24,4954,6192,7890,0,726,4228,"[1111, 14, 509, 692, 1359, 55, 281, 915, 536, 620, 872, 577, 48, 1100, 468, 814, 1281, 313, 1033, 1088, 231, 949, 354, 0, 1407, 114, 630]"
113,24,3176,7162,3904,0,1929,1247,"[281, 263, 411, 110, 251, 206, 333, 257, 84, 95, 277, 311, 184, 283, 15, 181, 410, 176, 259, 378, 389, 392, 118, 0, 206, 14, 342]"
114,24,3389,605,6688,0,1725,1664,"[154, 99, 382, 228, 540, 429, 381, 110, 456, 16, 521, 402, 71, 447, 35, 90, 481, 62, 300, 246, 237, 552, 463, 0, 10, 361, 374]"
115,24,4503,6444,4747,0,2154,2349,"[366, 773, 407, 640, 10, 89, 287, 273, 317, 497, 315, 62, 577, 255, 0, 8, 425, 159, 686, 60, 676, 3, 692, 0, 28, 432, 491]"
116,24,3378,2767,5358,0,711,2667,"[403, 192, 701, 510, 492, 39, 426, 457, 31, 562, 610, 238, 742, 710, 159, 681, 354, 21, 463, 583, 687, 861, 418, 0, 46, 180, 427]"
117,24,4017,1629,7746,0,2226,1791,"[217, 566, 44, 252, 225, 132, 169, 83, 94, 569, 363, 100, 494, 96, 268, 169, 432, 294, 484, 552, 414, 388, 160, 0, 512, 522, 143]"
118,24,4673,6289,6130,0,2681,1992,"[80, 14, 220, 486, 19, 409, 604, 67, 552, 133, 443, 29, 375, 248, 420, 502, 558, 413, 536, 207, 112, 45, 641, 0, 450, 160, 188]"
119,24,4265,2451,7944,0,3277,988,"[77, 188, 276, 123, 142, 133, 317, 255, 98, 56, 284, 110, 322, 96, 160, 221, 26, 239, 53, 106, 95, 227, 291, 0, 282, 12, 262]"
120,24,4018,7139,4823,0,3910,108,"[23, 13, 31, 4, 12, 29, 36, 28, 35, 29, 7, 20, 6, 17, 32, 36, 30, 0, 31, 36, 28, 10, 13, 0, 19, 12, 36]"
121,24,3585,380,8028,0,303,3282,"[643, 46, 714, 890, 468, 1059, 645, 672, 849, 740, 525, 558, 875, 1069, 888, 1054, 258, 501, 281, 259, 814, 783, 514, 0, 894, 477, 204]"
122,24,3206,6191,5043,0,1378,1828,"[209, 301, 501, 12, 488, 258, 45, 458, 47, 156, 465, 430, 410, 40, 159, 408, 359, 132, 218, 340, 229, 389, 456, 0, 395, 68, 325]"
123,24,3227,741,7529,0,2611,616,"[6, 155, 204, 200, 145, 22, 0, 66, 199, 96, 15, 135, 191, 181, 174, 46, 191, 82, 91, 10, 162, 79, 29, 0, 163, 63, 106]"
124,24,3249,2470,8308,0,1805,1444,"[77, 352, 179, 87, 9, 86, 319, 467, 192, 237, 304, 278, 309, 91, 402, 35, 445, 466, 73, 174, 180, 232, 345, 0, 235, 220, 283]"
125,24,4628,5454,7482,0,4132,496,"[4, 158, 74, 95, 154, 75, 75, 2, 122, 71, 150, 165, 34, 99, 125, 164, 71, 49, 86, 22, 71, 151, 9, 0, 118, 78, 52]"
126,24,3941,5098,6325,0,3149,792,"[108, 128, 64, 71, 45, 165, 248, 210, 81, 158, 21, 234, 50, 201, 238, 211, 244, 114, 190, 101, 32, 17, 222, 0, 47, 87, 139]"
127,24,3305,3302,6328,0,1058,2247,"[653, 466, 379, 622, 39, 242, 733, 67, 423, 533, 114, 416, 499, 426, 340, 70, 84, 277, 516, 392, 488, 142, 582, 0, 656, 651, 296]"
128,24,3019,294,9053,0,671,2348,"[466, 368, 608, 149, 507, 184, 360, 281, 72, 394, 221, 346, 479, 64, 72, 460, 222, 237, 396, 425, 778, 441, 119, 0, 676, 37, 421]"
129,24,3889,6956,5986,0,473,3416,"[657, 218, 866, 468, 1075, 803, 210, 286, 454, 79, 134, 481, 990, 67, 1049, 503, 1067, 1081, 1027, 928, 804, 883, 995, 0, 71, 833, 168]"
130,24,4170,1648,8508,0,1966,2204,"[330, 729, 687, 599, 251, 609, 383, 317, 290, 125, 405, 327, 725, 545, 679, 159, 208, 150, 692, 547, 164, 706, 449, 0, 87, 565, 478]"
131,24,4643,6963,6188,0,272,4371,"[1183, 849, 43, 103, 469, 83, 184, 1049, 635, 1165, 96, 1213, 920, 249, 1358, 1293, 1332, 424, 877, 293, 557, 1166, 233, 0, 458, 1195, 420]"
132,24,3447,1600,8035,0,2473,974,"[184, 263, 213, 195, 86, 50, 304, 122, 76, 309, 19, 42, 198, 215, 292, 302, 230, 72, 268, 255, 269, 152, 217, 0, 54, 46, 309]"
133,24,3901,5106,6830,0,2544,1357,"[444, 155, 58, 442, 148, 135, 437, 383, 34, 44, 62, 416, 191, 401, 293, 1, 452, 376, 91, 135, 206, 22, 393, 0, 24, 252, 452]"
134,24,4198,6801,4227,0,464,3734,"[683, 571, 37, 142, 1240, 934, 254, 537, 801, 216, 1052, 1242, 963, 410, 1094, 999, 941, 671, 1223, 13, 204, 795, 1172, 0, 403, 862, 461]"
135,24,3739,310,7656,0,1933,1806,"[14, 150, 315, 327, 5, 172, 227, 94, 519, 444, 439, 544, 232, 10, 259, 582, 24, 482, 48, 148, 436, 4, 585, 0, 198, 263, 139]"
136,24,4377,5608,6425,0,3159,1218,"[259, 286, 235, 48, 36, 148, 271, 356, 288, 361, 141, 370, 301, 187, 317, 4, 33, 192, 404, 179, 45, 174, 46, 0, 85, 352, 346]"
137,24,3915,3565,6775,0,2411,1504,"[470, 83, 458, 147, 484, 131, 418, 339, 141, 180, 179, 493, 29, 291, 110, 500, 354, 338, 74, 474, 28, 177, 112, 0, 395, 329, 391]"
138,24,4679,7302,4152,0,3141,1538,"[46, 202, 10, 265, 381, 185, 246, 306, 237, 413, 479, 484, 23, 416, 174, 455, 293, 196, 392, 323, 61, 198, 236, 0, 275, 47, 58]"
139,24,3802,2215,5739,0,3499,303,"[17, 18, 52, 4, 30, 47, 75, 57, 33, 64, 78, 55, 62, 27, 97, 0, 12, 17, 77, 42, 45, 28, 66, 0, 50, 0, 73]"
140,24,4500,535,9704,0,431,4069,"[1332, 1048, 1001, 570, 946, 386, 1268, 997, 688, 52, 13, 1289, 770, 124, 137, 990, 985, 1094, 508, 652, 1080, 1069, 630, 0, 618, 16, 1006]"
141,24,4002,6225,7481,0,505,3497,"[520, 817, 164, 289, 792, 122, 894, 213, 11, 1100, 307, 906, 410, 971, 372, 66, 943, 799, 1102, 408, 42, 0, 603, 0, 1075, 282, 872]"
142,24,4982,5296,7167,0,3426,1556,"[131, 28, 510, 361, 192, 170, 128, 19, 266, 98, 450, 53, 429, 475, 4, 388, 243, 503, 425, 425, 343, 336, 238, 0, 406, 469, 465]"
143,24,4084,5201,6050,0,884,3200,"[872, 718, 846, 586, 374, 597, 584, 846, 1016, 145, 735, 168, 705, 613, 961, 1016, 528, 309, 311, 789, 689, 629, 556, 0, 903, 862, 713]"
