timestamp,node_id,incoming_tx,outgoing_tx,remaining_tx,missing_tx,tx_from_client,tx_from_node,tx_from_node_detail
40,22,3752,6877,5507,0,1606,2146,"[377, 164, 665, 581, 225, 635, 143, 478, 443, 557, 591, 715, 21, 160, 543, 635, 407, 342, 421, 330, 361, 153, 0, 406, 715, 662, 232, 215, 20]"
41,22,3464,2582,6389,0,2787,677,"[48, 205, 133, 82, 16, 142, 79, 198, 29, 191, 187, 225, 32, 183, 29, 164, 50, 140, 170, 122, 12, 82, 0, 77, 225, 6, 149, 7, 103]"
42,22,3212,2178,7423,0,2003,1209,"[288, 195, 251, 198, 210, 106, 31, 156, 258, 68, 95, 403, 319, 69, 273, 12, 123, 150, 264, 170, 46, 139, 0, 300, 403, 44, 119, 268, 223]"
43,22,3081,566,9938,0,2902,179,"[41, 5, 22, 8, 47, 49, 25, 11, 10, 55, 35, 59, 34, 16, 36, 34, 44, 21, 16, 26, 49, 9, 0, 38, 59, 23, 16, 10, 6]"
44,22,3115,5121,7932,0,137,2978,"[394, 235, 584, 299, 323, 902, 189, 765, 865, 956, 922, 992, 612, 845, 160, 392, 143, 726, 775, 960, 448, 434, 0, 873, 992, 912, 893, 326, 602]"
45,22,3008,2822,8118,0,2793,215,"[15, 10, 64, 63, 13, 60, 33, 61, 57, 56, 52, 71, 6, 45, 43, 17, 10, 22, 27, 50, 12, 67, 0, 34, 71, 63, 18, 54, 20]"
46,22,3254,7361,4011,0,1180,2074,"[41, 96, 166, 608, 133, 506, 501, 357, 645, 253, 50, 691, 425, 229, 634, 461, 129, 497, 154, 66, 447, 240, 0, 88, 691, 306, 51, 291, 111]"
47,22,4854,2159,6706,0,3551,1303,"[434, 327, 66, 250, 194, 139, 287, 278, 378, 252, 252, 434, 278, 261, 163, 212, 343, 107, 14, 403, 101, 291, 0, 308, 434, 69, 34, 228, 190]"
48,22,4095,56,10000,745,4065,30,"[6, 1, 1, 1, 7, 2, 6, 10, 2, 9, 1, 10, 3, 8, 5, 8, 2, 1, 3, 6, 4, 2, 0, 2, 10, 9, 2, 2, 9]"
49,22,3231,6093,7138,0,2145,1086,"[136, 312, 356, 137, 272, 236, 28, 234, 54, 211, 6, 362, 321, 168, 109, 78, 71, 348, 112, 6, 321, 272, 0, 69, 362, 270, 324, 256, 109]"
50,22,4618,7274,4482,0,2017,2601,"[795, 590, 248, 318, 42, 525, 731, 484, 619, 390, 203, 867, 640, 709, 434, 430, 481, 471, 237, 524, 850, 669, 0, 274, 867, 354, 500, 220, 658]"
51,22,3077,633,6926,0,3006,71,"[0, 19, 17, 10, 13, 23, 1, 21, 14, 14, 8, 23, 14, 17, 9, 20, 2, 3, 18, 17, 3, 8, 0, 10, 23, 22, 17, 3, 6]"
52,22,4989,5584,6331,0,670,4319,"[1332, 803, 502, 517, 1173, 1193, 1321, 1063, 1191, 407, 1267, 1439, 468, 1368, 442, 1374, 955, 1278, 508, 1294, 346, 895, 0, 631, 1439, 1038, 777, 1208, 1008]"
53,22,3596,865,9062,0,3052,544,"[47, 65, 145, 72, 41, 181, 24, 52, 68, 4, 8, 181, 66, 4, 117, 60, 32, 137, 32, 30, 151, 94, 0, 63, 181, 78, 157, 164, 76]"
54,22,4301,6291,7072,0,3281,1020,"[280, 100, 51, 190, 338, 95, 107, 150, 279, 47, 318, 340, 172, 280, 1, 3, 107, 112, 312, 96, 48, 61, 0, 55, 340, 97, 37, 224, 327]"
55,22,3028,1708,8392,0,1676,1352,"[248, 343, 86, 170, 159, 406, 376, 47, 165, 152, 213, 450, 341, 24, 343, 278, 19, 33, 449, 235, 181, 381, 0, 231, 450, 185, 286, 264, 200]"
56,22,4417,6629,6180,0,3144,1273,"[389, 9, 197, 389, 121, 109, 16, 264, 101, 287, 214, 424, 212, 51, 332, 235, 407, 382, 83, 341, 193, 182, 0, 247, 424, 0, 135, 314, 151]"
57,22,4118,796,9502,0,3368,750,"[70, 204, 64, 101, 107, 67, 65, 240, 249, 193, 70, 250, 240, 96, 122, 54, 74, 99, 178, 153, 33, 138, 0, 128, 250, 14, 173, 80, 140]"
58,22,3922,7358,6066,0,1311,2611,"[104, 537, 298, 751, 868, 369, 756, 665, 801, 626, 670, 870, 701, 748, 160, 393, 563, 551, 173, 296, 655, 403, 0, 21, 870, 44, 73, 644, 527]"
59,22,4392,2629,7829,0,2176,2216,"[296, 492, 683, 557, 129, 447, 185, 331, 56, 278, 587, 738, 713, 261, 711, 31, 380, 408, 421, 129, 95, 683, 0, 35, 738, 509, 369, 721, 524]"
60,22,3247,6326,4750,0,2169,1078,"[248, 311, 301, 281, 280, 239, 39, 216, 222, 160, 355, 359, 184, 66, 124, 140, 312, 296, 47, 319, 238, 29, 0, 202, 359, 152, 248, 191, 218]"
61,22,3026,2157,5619,0,1261,1765,"[102, 442, 40, 179, 201, 522, 496, 450, 114, 462, 69, 588, 48, 372, 148, 192, 555, 266, 36, 241, 73, 373, 0, 439, 588, 306, 291, 139, 201]"
62,22,4539,2270,7888,0,2120,2419,"[685, 651, 726, 48, 114, 293, 566, 68, 758, 250, 300, 806, 17, 705, 338, 727, 454, 70, 45, 41, 309, 13, 0, 18, 806, 315, 724, 243, 753]"
63,22,3889,6062,5715,0,3315,574,"[21, 53, 25, 188, 182, 29, 93, 111, 22, 140, 73, 191, 75, 74, 142, 53, 157, 71, 171, 35, 53, 162, 0, 178, 191, 32, 57, 107, 46]"
64,22,4315,4302,5728,0,53,4262,"[494, 1082, 899, 81, 119, 371, 876, 265, 1100, 596, 886, 1420, 566, 905, 1122, 588, 831, 818, 822, 1224, 413, 333, 0, 467, 1420, 659, 1192, 9, 614]"
65,22,4549,2723,7554,0,3856,693,"[223, 163, 122, 109, 70, 193, 219, 65, 213, 116, 25, 231, 104, 182, 25, 146, 156, 132, 150, 216, 29, 188, 0, 190, 231, 199, 211, 104, 17]"
66,22,3529,7413,3670,0,2621,908,"[300, 3, 127, 85, 162, 192, 110, 238, 157, 261, 276, 302, 271, 17, 298, 47, 40, 176, 41, 156, 27, 208, 0, 57, 302, 67, 73, 9, 196]"
67,22,4390,1227,6833,0,2562,1828,"[378, 288, 479, 476, 27, 312, 164, 56, 412, 352, 280, 609, 388, 253, 136, 556, 252, 302, 489, 480, 433, 441, 0, 554, 609, 222, 535, 234, 563]"
68,22,3074,2736,7171,0,206,2868,"[835, 448, 402, 385, 718, 608, 949, 866, 894, 718, 668, 956, 769, 486, 29, 351, 766, 100, 322, 618, 492, 700, 0, 550, 956, 830, 369, 704, 296]"
69,22,3848,7084,3935,0,2101,1747,"[140, 40, 47, 127, 235, 138, 163, 237, 482, 91, 52, 582, 273, 58, 476, 570, 521, 404, 425, 533, 18, 330, 0, 223, 582, 344, 20, 514, 24]"
70,22,3674,1880,5729,0,826,2848,"[666, 275, 4, 430, 533, 721, 237, 683, 918, 158, 682, 949, 771, 73, 640, 239, 182, 862, 52, 205, 234, 502, 0, 496, 949, 392, 727, 124, 525]"
71,22,4274,3076,6927,0,3151,1123,"[85, 120, 234, 8, 283, 265, 313, 90, 9, 294, 137, 374, 198, 124, 76, 3, 338, 228, 82, 232, 173, 102, 0, 23, 374, 52, 219, 256, 147]"
72,22,4500,5509,5918,0,260,4240,"[1331, 328, 1286, 957, 1041, 1169, 526, 841, 397, 1215, 986, 1413, 1042, 1284, 563, 646, 845, 844, 1361, 215, 461, 803, 0, 652, 1413, 120, 254, 178, 971]"
73,22,3667,1959,7626,0,1557,2110,"[597, 100, 565, 645, 159, 220, 408, 439, 610, 229, 305, 703, 645, 446, 259, 426, 557, 551, 493, 469, 232, 298, 0, 435, 703, 239, 582, 312, 668]"
74,22,4988,6595,6019,0,4670,318,"[64, 98, 96, 84, 55, 41, 90, 83, 82, 92, 79, 106, 41, 103, 100, 22, 83, 100, 81, 0, 15, 90, 0, 23, 106, 68, 6, 33, 78]"
75,22,3794,2092,7721,0,2951,843,"[229, 164, 236, 160, 102, 145, 214, 125, 27, 215, 76, 281, 165, 79, 46, 74, 118, 48, 150, 169, 262, 87, 0, 134, 281, 136, 209, 235, 3]"
76,22,4051,6889,4883,0,2452,1599,"[487, 0, 76, 466, 383, 30, 337, 313, 440, 180, 200, 533, 394, 243, 364, 44, 285, 193, 134, 414, 22, 237, 0, 69, 533, 291, 401, 212, 44]"
77,22,3095,1186,6792,0,477,2618,"[506, 391, 21, 376, 395, 41, 759, 397, 750, 89, 658, 872, 366, 438, 253, 391, 585, 148, 419, 723, 39, 450, 0, 524, 872, 435, 63, 200, 773]"
78,22,3131,2905,7018,0,505,2626,"[430, 61, 106, 188, 206, 544, 720, 108, 702, 605, 623, 875, 519, 267, 328, 687, 649, 425, 193, 147, 393, 272, 0, 846, 875, 61, 4, 477, 278]"
79,22,4307,5584,5741,0,2157,2150,"[352, 179, 601, 703, 332, 105, 680, 194, 585, 149, 247, 716, 108, 433, 567, 188, 69, 242, 645, 184, 212, 359, 0, 574, 716, 80, 233, 288, 144]"
80,22,3329,1832,7238,0,2469,860,"[246, 137, 122, 153, 77, 286, 110, 9, 5, 261, 267, 286, 258, 32, 104, 17, 284, 8, 262, 56, 53, 13, 0, 152, 286, 213, 42, 241, 165]"
81,22,4411,6496,5153,0,2392,2019,"[359, 506, 80, 147, 502, 583, 534, 388, 132, 624, 645, 673, 304, 166, 284, 647, 174, 542, 51, 451, 366, 570, 0, 356, 673, 142, 299, 230, 575]"
82,22,4847,3619,6381,0,4477,370,"[111, 37, 21, 50, 36, 47, 26, 16, 102, 76, 30, 123, 115, 95, 77, 26, 91, 77, 29, 16, 66, 53, 0, 6, 123, 104, 39, 70, 46]"
83,22,3440,2519,7302,0,3145,295,"[84, 86, 24, 88, 28, 19, 14, 20, 22, 51, 57, 98, 52, 41, 67, 90, 33, 48, 17, 75, 87, 39, 0, 33, 98, 35, 69, 40, 12]"
84,22,3380,1720,8962,0,57,3323,"[453, 576, 902, 91, 9, 927, 621, 561, 1005, 1051, 192, 1107, 204, 719, 446, 246, 267, 910, 874, 541, 299, 511, 0, 1067, 1107, 569, 419, 113, 55]"
85,22,3811,7424,5349,0,1407,2404,"[466, 163, 317, 603, 596, 514, 597, 313, 26, 674, 203, 801, 341, 558, 700, 448, 27, 447, 404, 142, 467, 151, 0, 294, 801, 340, 581, 533, 705]"
86,22,3777,1006,8120,0,1597,2180,"[491, 553, 662, 323, 188, 447, 314, 131, 274, 56, 113, 726, 299, 316, 295, 151, 145, 215, 108, 665, 700, 207, 0, 699, 726, 162, 236, 516, 273]"
87,22,4257,7459,4918,0,1242,3015,"[277, 289, 669, 968, 588, 957, 465, 436, 610, 725, 354, 1005, 371, 898, 46, 834, 489, 118, 375, 681, 69, 957, 0, 598, 1005, 62, 54, 261, 485]"
88,22,4780,3929,5769,0,457,4323,"[1227, 411, 715, 763, 773, 761, 632, 139, 346, 292, 784, 1441, 1321, 419, 228, 360, 1233, 241, 646, 901, 1068, 1314, 0, 597, 1441, 413, 543, 386, 434]"
89,22,3293,2181,6881,0,867,2426,"[163, 734, 229, 375, 51, 26, 705, 357, 684, 741, 757, 808, 32, 35, 432, 798, 85, 749, 534, 491, 25, 378, 0, 222, 808, 312, 754, 354, 713]"
90,22,4552,5447,5986,0,3039,1513,"[495, 315, 17, 76, 325, 19, 225, 129, 348, 97, 503, 504, 316, 158, 101, 382, 377, 469, 70, 480, 4, 211, 0, 446, 504, 146, 301, 221, 265]"
91,22,3982,2695,7273,0,2248,1734,"[383, 229, 511, 123, 208, 540, 569, 33, 137, 438, 422, 578, 329, 523, 25, 425, 353, 423, 383, 502, 550, 306, 0, 500, 578, 157, 281, 372, 271]"
92,22,4016,5589,5700,0,1189,2827,"[688, 675, 201, 54, 363, 837, 78, 326, 308, 826, 876, 942, 36, 352, 169, 664, 326, 410, 470, 441, 670, 131, 0, 235, 942, 633, 434, 89, 763]"
93,22,3249,803,8146,0,2345,904,"[62, 272, 13, 82, 24, 111, 131, 192, 287, 170, 135, 301, 21, 151, 14, 256, 84, 115, 195, 100, 204, 275, 0, 113, 301, 225, 112, 122, 131]"
94,22,4811,7352,5605,0,2728,2083,"[180, 140, 227, 584, 197, 620, 473, 610, 139, 166, 452, 694, 643, 508, 286, 441, 257, 187, 325, 167, 525, 628, 0, 395, 694, 392, 180, 389, 127]"
95,22,4201,655,9151,0,2473,1728,"[243, 366, 514, 391, 259, 212, 95, 211, 194, 428, 62, 576, 165, 254, 389, 17, 339, 444, 458, 443, 302, 282, 0, 281, 576, 189, 280, 122, 286]"
96,22,4251,7152,6250,0,1182,3069,"[102, 855, 1004, 257, 689, 323, 778, 861, 187, 381, 325, 1023, 300, 764, 519, 422, 121, 834, 511, 527, 527, 195, 0, 842, 1023, 386, 80, 149, 310]"
97,22,4982,6920,4312,0,84,4898,"[535, 358, 763, 913, 1001, 1459, 382, 769, 1263, 505, 1191, 1632, 1504, 592, 1498, 1200, 859, 1414, 684, 1095, 133, 1413, 0, 1296, 1632, 99, 1440, 893, 879]"
98,22,3129,322,7119,0,2555,574,"[157, 114, 117, 8, 126, 32, 34, 117, 126, 34, 16, 191, 146, 29, 16, 178, 20, 136, 118, 56, 149, 30, 0, 96, 191, 103, 50, 58, 111]"
99,22,4216,7262,4073,0,452,3764,"[668, 1134, 1044, 678, 923, 478, 141, 1242, 800, 774, 883, 1254, 737, 697, 937, 626, 7, 1165, 241, 290, 1251, 1000, 0, 624, 1254, 288, 855, 298, 1073]"
100,22,4740,1958,6855,0,3289,1451,"[207, 305, 133, 161, 236, 58, 39, 87, 94, 53, 41, 483, 3, 313, 28, 178, 93, 362, 239, 131, 415, 123, 0, 324, 483, 463, 379, 401, 458]"
101,22,3463,11,10000,307,1701,1762,"[42, 359, 87, 223, 546, 566, 435, 276, 20, 273, 552, 587, 275, 353, 410, 448, 361, 552, 424, 179, 402, 479, 0, 518, 587, 386, 231, 426, 203]"
102,22,3275,7351,5924,0,249,3026,"[280, 547, 720, 653, 85, 355, 571, 504, 978, 244, 144, 1008, 812, 982, 718, 227, 321, 432, 206, 1006, 633, 413, 0, 240, 1008, 143, 493, 662, 205]"
103,22,4171,2740,7355,0,2501,1670,"[98, 261, 445, 413, 103, 329, 464, 287, 133, 443, 17, 556, 345, 410, 88, 432, 484, 540, 522, 251, 15, 369, 0, 1, 556, 294, 434, 501, 424]"
104,22,4961,6148,6168,0,2288,2673,"[349, 510, 304, 45, 636, 559, 650, 638, 26, 11, 315, 891, 570, 845, 268, 28, 272, 361, 123, 591, 82, 350, 0, 882, 891, 504, 744, 587, 497]"
105,22,4832,1382,9618,0,1251,3581,"[986, 940, 1154, 777, 691, 873, 1080, 510, 1065, 103, 426, 1193, 700, 1039, 214, 479, 1021, 792, 78, 237, 202, 1156, 0, 91, 1193, 540, 778, 718, 961]"
106,22,3571,6604,6585,0,2960,611,"[195, 182, 64, 169, 108, 179, 140, 6, 170, 193, 55, 203, 19, 50, 154, 103, 120, 191, 142, 85, 29, 9, 0, 144, 203, 104, 3, 185, 75]"
107,22,3994,3177,7402,0,2976,1018,"[197, 127, 27, 339, 264, 44, 116, 57, 254, 172, 68, 339, 185, 14, 297, 138, 20, 318, 199, 145, 312, 2, 0, 53, 339, 175, 311, 247, 337]"
108,22,3458,2445,8415,0,41,3417,"[1078, 415, 967, 861, 768, 65, 813, 530, 1131, 635, 172, 1139, 334, 1060, 195, 614, 76, 275, 588, 1095, 208, 575, 0, 559, 1139, 884, 487, 79, 967]"
109,22,4716,5023,8108,0,4266,450,"[35, 137, 96, 40, 92, 142, 8, 24, 77, 63, 109, 150, 23, 72, 29, 93, 62, 12, 106, 44, 132, 71, 0, 68, 150, 67, 35, 130, 65]"
110,22,3876,6726,5258,0,569,3307,"[905, 247, 1102, 997, 482, 535, 825, 656, 125, 1009, 961, 1102, 349, 783, 822, 716, 690, 921, 526, 454, 9, 1014, 0, 356, 1102, 783, 375, 629, 619]"
111,22,3410,112,8556,0,2990,420,"[37, 40, 80, 112, 12, 46, 65, 35, 88, 133, 74, 140, 60, 13, 4, 104, 137, 96, 33, 119, 83, 70, 0, 21, 140, 53, 80, 105, 10]"
112,22,3202,7143,4615,0,3199,3,"[1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1]"
113,22,4048,383,8280,0,38,4010,"[481, 1081, 549, 62, 86, 931, 182, 1170, 76, 638, 428, 1336, 947, 568, 68, 1014, 39, 968, 588, 53, 1308, 447, 0, 599, 1336, 577, 582, 1203, 433]"
114,22,4479,6386,6373,0,761,3718,"[98, 13, 626, 927, 647, 1094, 854, 1056, 460, 791, 362, 1239, 314, 791, 1112, 494, 380, 671, 801, 508, 410, 1021, 0, 137, 1239, 1219, 539, 1063, 175]"
115,22,3961,1538,8796,0,1867,2094,"[497, 572, 90, 404, 407, 283, 323, 76, 308, 604, 285, 698, 289, 326, 82, 420, 370, 183, 246, 398, 256, 305, 0, 63, 698, 381, 676, 457, 421]"
116,22,3395,7197,4994,0,3140,255,"[60, 29, 5, 6, 62, 62, 85, 84, 52, 66, 52, 85, 76, 50, 14, 58, 14, 61, 47, 23, 80, 67, 0, 68, 85, 44, 3, 57, 76]"
117,22,3199,1554,6639,0,2852,347,"[8, 64, 29, 65, 75, 90, 105, 94, 28, 26, 54, 115, 70, 87, 47, 39, 113, 35, 100, 67, 34, 1, 0, 113, 115, 29, 104, 108, 88]"
118,22,3992,1067,9564,0,2681,1311,"[102, 28, 254, 257, 155, 349, 180, 381, 54, 290, 313, 437, 332, 24, 101, 166, 330, 375, 137, 75, 168, 265, 0, 353, 437, 114, 398, 162, 298]"
119,22,4894,6302,8156,0,3701,1193,"[108, 110, 207, 180, 263, 243, 248, 32, 130, 284, 383, 397, 323, 307, 299, 80, 73, 309, 123, 318, 223, 26, 0, 319, 397, 300, 295, 140, 91]"
0,23,84,0,84,0,52,32,"[3, 5, 7, 6, 7, 0, 7, 9, 0, 1, 8, 10, 5, 10, 6, 9, 10, 1, 4, 8, 10, 4, 1, 0, 2, 7, 10, 6, 7]"
1,23,80,27,137,0,67,13,"[1, 2, 4, 2, 0, 0, 2, 4, 0, 3, 2, 1, 1, 2, 1, 0, 4, 0, 2, 2, 4, 3, 0, 0, 4, 3, 2, 4, 3]"
2,23,32,12,157,0,7,25,"[5, 1, 6, 1, 2, 2, 0, 0, 4, 3, 3, 1, 7, 2, 2, 8, 8, 7, 3, 2, 8, 2, 1, 0, 7, 4, 7, 0, 3]"
3,23,67,22,202,0,47,20,"[4, 5, 2, 0, 5, 2, 3, 3, 5, 4, 6, 0, 4, 2, 2, 6, 6, 6, 5, 4, 6, 1, 1, 0, 2, 1, 6, 3, 5]"
4,23,76,22,256,0,30,46,"[0, 15, 9, 7, 8, 4, 3, 3, 1, 9, 8, 13, 12, 11, 4, 13, 15, 6, 13, 7, 15, 3, 7, 0, 0, 15, 2, 14, 15]"
5,23,67,50,273,0,38,29,"[4, 3, 6, 7, 4, 5, 1, 2, 9, 5, 4, 3, 2, 4, 7, 2, 9, 6, 3, 5, 9, 9, 2, 0, 7, 3, 8, 5, 9]"
6,23,47,3,317,0,19,28,"[3, 8, 3, 8, 4, 1, 2, 6, 2, 2, 7, 3, 5, 8, 8, 0, 9, 4, 6, 2, 9, 9, 3, 0, 6, 3, 7, 6, 8]"
7,23,62,57,322,0,58,4,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1]"
8,23,3,2,323,0,2,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9,23,83,6,400,0,73,10,"[0, 0, 1, 3, 0, 1, 0, 2, 2, 0, 3, 1, 2, 2, 2, 1, 3, 1, 2, 2, 3, 3, 0, 0, 2, 3, 1, 2, 3]"
10,23,69,14,455,0,21,48,"[11, 16, 11, 9, 4, 7, 8, 10, 3, 11, 7, 3, 6, 2, 5, 5, 16, 14, 10, 5, 16, 3, 9, 0, 9, 7, 16, 8, 1]"
11,23,74,26,503,0,32,42,"[8, 7, 8, 9, 14, 10, 10, 7, 0, 9, 10, 1, 6, 11, 0, 8, 14, 2, 11, 8, 14, 7, 3, 0, 3, 14, 14, 14, 4]"
12,23,42,18,527,0,30,12,"[3, 4, 2, 3, 3, 2, 1, 0, 1, 3, 3, 4, 4, 1, 1, 1, 4, 1, 1, 0, 4, 2, 3, 0, 1, 0, 0, 2, 1]"
13,23,56,20,563,0,46,10,"[2, 1, 3, 0, 2, 2, 0, 1, 0, 3, 0, 0, 0, 3, 2, 0, 3, 3, 1, 1, 3, 3, 3, 0, 2, 0, 3, 0, 2]"
14,23,43,7,599,0,6,37,"[2, 2, 10, 2, 11, 8, 9, 4, 12, 7, 12, 5, 3, 9, 6, 11, 12, 7, 11, 4, 12, 4, 9, 0, 8, 9, 3, 12, 4]"
15,23,99,77,621,0,35,64,"[7, 13, 18, 9, 2, 16, 2, 4, 1, 12, 8, 15, 18, 1, 5, 17, 21, 2, 8, 10, 21, 1, 5, 0, 15, 0, 10, 4, 7]"
16,23,91,52,660,0,33,58,"[9, 12, 15, 10, 0, 10, 11, 17, 2, 17, 1, 15, 1, 6, 14, 10, 19, 10, 19, 18, 19, 1, 10, 0, 0, 13, 10, 15, 1]"
17,23,11,3,668,0,6,5,"[0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1]"
18,23,76,63,681,0,62,14,"[4, 2, 0, 3, 3, 1, 2, 1, 4, 1, 3, 2, 3, 1, 3, 0, 4, 1, 0, 0, 4, 4, 3, 0, 1, 0, 2, 1, 2]"
19,23,75,24,732,0,11,64,"[17, 0, 14, 0, 1, 14, 12, 20, 7, 13, 18, 12, 19, 4, 7, 18, 21, 6, 7, 0, 21, 17, 21, 0, 19, 10, 0, 3, 17]"
20,23,69,62,739,0,67,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
21,23,60,3,796,0,41,19,"[3, 6, 2, 1, 3, 0, 3, 0, 0, 2, 1, 3, 6, 1, 1, 0, 6, 6, 0, 6, 6, 3, 0, 0, 3, 3, 2, 5, 5]"
22,23,53,43,806,0,30,23,"[7, 2, 2, 2, 5, 4, 1, 5, 7, 4, 5, 0, 0, 4, 4, 3, 7, 5, 3, 3, 7, 5, 3, 0, 6, 6, 4, 1, 7]"
23,23,92,8,890,0,25,67,"[17, 11, 6, 3, 21, 18, 7, 8, 4, 9, 5, 6, 6, 4, 13, 1, 22, 1, 5, 13, 22, 18, 10, 0, 9, 2, 9, 18, 8]"
24,23,37,29,898,0,20,17,"[3, 4, 4, 1, 3, 3, 2, 5, 2, 3, 5, 2, 2, 3, 4, 0, 5, 4, 4, 2, 5, 1, 4, 0, 1, 1, 3, 1, 3]"
25,23,28,1,925,0,12,16,"[2, 4, 0, 5, 3, 1, 0, 4, 4, 5, 2, 4, 1, 4, 3, 4, 5, 5, 5, 1, 5, 4, 3, 0, 3, 2, 5, 3, 3]"
26,23,42,25,942,0,16,26,"[6, 8, 1, 5, 3, 8, 7, 1, 8, 3, 1, 7, 1, 0, 3, 1, 8, 4, 5, 1, 8, 6, 7, 0, 6, 4, 6, 0, 3]"
27,23,97,6,1033,0,5,92,"[2, 18, 9, 15, 25, 8, 16, 11, 22, 3, 3, 17, 19, 28, 3, 30, 30, 22, 9, 4, 30, 13, 18, 0, 22, 11, 18, 20, 30]"
28,23,29,8,1054,0,25,4,"[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1]"
29,23,23,11,1066,0,13,10,"[1, 1, 2, 2, 2, 0, 1, 0, 3, 1, 3, 0, 0, 3, 3, 3, 3, 1, 2, 1, 3, 1, 1, 0, 2, 0, 0, 2, 2]"
30,23,65,48,1083,0,4,61,"[11, 7, 17, 16, 15, 10, 7, 2, 17, 12, 18, 7, 16, 19, 12, 15, 20, 8, 4, 14, 20, 11, 11, 0, 0, 14, 8, 15, 7]"
31,23,80,78,1085,0,51,29,"[1, 2, 2, 5, 0, 4, 3, 3, 2, 0, 8, 7, 1, 1, 3, 3, 9, 2, 2, 0, 9, 8, 5, 0, 7, 7, 3, 6, 2]"
32,23,60,39,1106,0,27,33,"[6, 11, 2, 4, 0, 3, 11, 8, 8, 3, 9, 3, 4, 6, 10, 8, 11, 9, 0, 9, 11, 3, 8, 0, 5, 10, 3, 8, 1]"
33,23,83,79,1110,0,20,63,"[10, 3, 17, 3, 4, 17, 20, 15, 20, 21, 0, 7, 14, 12, 17, 19, 21, 1, 16, 16, 21, 7, 2, 0, 21, 20, 4, 12, 12]"
34,23,33,12,1131,0,29,4,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
35,23,73,40,1164,0,73,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
36,23,85,61,1188,0,25,60,"[18, 16, 15, 13, 3, 15, 14, 3, 10, 2, 13, 0, 7, 0, 11, 7, 20, 8, 9, 6, 20, 7, 5, 0, 11, 20, 8, 15, 17]"
37,23,18,15,1191,0,3,15,"[4, 4, 2, 0, 2, 4, 5, 4, 2, 4, 5, 2, 2, 2, 1, 5, 5, 3, 0, 1, 5, 0, 1, 0, 3, 2, 2, 0, 4]"
38,23,49,43,1197,0,5,44,"[12, 1, 10, 14, 10, 0, 9, 4, 4, 7, 14, 6, 2, 5, 5, 4, 14, 14, 7, 12, 14, 0, 11, 0, 0, 9, 0, 14, 4]"
39,23,19,9,1207,0,1,18,"[0, 3, 2, 4, 2, 4, 0, 3, 6, 3, 0, 1, 5, 2, 2, 6, 6, 1, 2, 5, 6, 3, 4, 0, 2, 6, 0, 3, 5]"
40,23,32,31,1208,0,2,30,"[0, 2, 10, 4, 8, 2, 5, 5, 10, 2, 5, 0, 6, 8, 3, 6, 10, 6, 8, 5, 10, 0, 4, 0, 4, 7, 4, 1, 2]"
41,23,75,23,1260,0,42,33,"[11, 3, 2, 4, 8, 0, 7, 7, 7, 2, 4, 10, 1, 10, 2, 0, 11, 9, 5, 7, 11, 9, 11, 0, 0, 10, 4, 6, 7]"
42,23,53,11,1302,0,19,34,"[3, 7, 9, 7, 9, 4, 8, 2, 2, 7, 1, 3, 3, 1, 0, 2, 11, 6, 3, 10, 11, 0, 1, 0, 9, 4, 1, 6, 2]"
43,23,39,10,1331,0,5,34,"[6, 0, 4, 6, 3, 11, 6, 9, 3, 5, 9, 10, 7, 4, 0, 8, 11, 8, 10, 9, 11, 1, 9, 0, 10, 3, 10, 11, 10]"
44,23,61,59,1333,0,11,50,"[9, 3, 5, 13, 14, 4, 4, 13, 8, 16, 11, 14, 2, 2, 11, 5, 16, 0, 8, 3, 16, 16, 0, 0, 8, 16, 9, 3, 4]"
45,23,67,46,1354,0,16,51,"[10, 17, 15, 13, 3, 16, 4, 5, 3, 4, 2, 15, 2, 15, 5, 16, 17, 15, 1, 10, 17, 16, 6, 0, 8, 17, 3, 12, 5]"
